name,email,password,languages,birth_date,country,course,situationLaboral,role,dateCreated,gender,eventsConfi,imageUrl,firstOnBoard,conocimientos,quieroAprender,interests
Gerald Kobelt,gerald.kobelt@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Castellano', 'Inglés', 'Francés', 'Italiano']",1985-02-18,Alemania,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.651986,male,[],https://dummyimage.com/671x989,True,"['64879e9a5340903bb1ebb0f6', '64879e9a5340903bb1ebb0f9']","['64879e9a5340903bb1ebb0f3', '64879e9a5340903bb1ebb0f8']","['64879ed95340903bb1ebb110', '64879ed95340903bb1ebb113', '64879ed95340903bb1ebb104', '64879ed95340903bb1ebb101', '64879ed95340903bb1ebb0fa']"
Martin Rocher Le Roy,martin.rocher@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Francés', 'Castellano', 'Alemán', 'Inglés']",1998-11-06,Francia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.663189,male,[],https://picsum.photos/936/697,True,['64879e9a5340903bb1ebb0f1'],['64879e9a5340903bb1ebb0f6'],"['64879ed95340903bb1ebb112', '64879ed95340903bb1ebb114', '64879ed95340903bb1ebb10e']"
Mike Martinez,mike.martinez@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Inglés', 'Francés', 'Alemán', 'Italiano']",1983-07-21,Estados Unidos,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.674319,male,[],https://placekitten.com/930/689,True,['64879e9a5340903bb1ebb0f4'],['64879e9a5340903bb1ebb0f3'],"['64879ed95340903bb1ebb107', '64879ed95340903bb1ebb101']"
Juan Ordóñez Roig,juan.ordóñez@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Castellano', 'Francés', 'Italiano']",1983-04-22,España,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.685449,male,[],https://picsum.photos/300/312,True,"['64879e9a5340903bb1ebb0f6', '64879e9a5340903bb1ebb0f3']","['64879e9a5340903bb1ebb0f2', '64879e9a5340903bb1ebb0f9']","['64879ed95340903bb1ebb117', '64879ed95340903bb1ebb10a', '64879ed95340903bb1ebb0ff', '64879ed95340903bb1ebb10c']"
Fabio Ayala Paniagua,fabio.ayala@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Castellano', 'Alemán', 'Francés', 'Italiano', 'Inglés']",1988-03-23,España,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.697039,male,[],https://placekitten.com/563/14,True,"['64879e9a5340903bb1ebb0f1', '64879e9a5340903bb1ebb0f7', '64879e9a5340903bb1ebb0f5', '64879e9a5340903bb1ebb0f6']","['64879e9a5340903bb1ebb0f9', '64879e9a5340903bb1ebb0f3', '64879e9a5340903bb1ebb0f4', '64879e9a5340903bb1ebb0f8']","['64879ed95340903bb1ebb10f', '64879ed95340903bb1ebb110', '64879ed95340903bb1ebb10a', '64879ed95340903bb1ebb103']"
Kevin Burton,kevin.burton@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Inglés', 'Alemán', 'Italiano', 'Castellano']",1985-12-04,Estados Unidos,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.708433,male,[],https://placekitten.com/842/62,True,"['64879e9a5340903bb1ebb0f6', '64879e9a5340903bb1ebb0f5', '64879e9a5340903bb1ebb0f9', '64879e9a5340903bb1ebb0f7']","['64879e9a5340903bb1ebb0f3', '64879e9a5340903bb1ebb0f4', '64879e9a5340903bb1ebb0f1', '64879e9a5340903bb1ebb0f2']","['64879ed95340903bb1ebb10a', '64879ed95340903bb1ebb101', '64879ed95340903bb1ebb0fc', '64879ed95340903bb1ebb0ff']"
Jérôme Buisson,jérôme.buisson@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Francés', 'Italiano', 'Castellano', 'Inglés', 'Alemán']",1983-08-13,Francia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.719719,male,[],https://dummyimage.com/503x438,True,"['64879e9a5340903bb1ebb0f2', '64879e9a5340903bb1ebb0f4', '64879e9a5340903bb1ebb0f9', '64879e9a5340903bb1ebb0f7']","['64879e9a5340903bb1ebb0f5', '64879e9a5340903bb1ebb0f8', '64879e9a5340903bb1ebb0f6', '64879e9a5340903bb1ebb0f3']","['64879ed95340903bb1ebb0fa', '64879ed95340903bb1ebb10e', '64879ed95340903bb1ebb10b', '64879ed95340903bb1ebb102', '64879ed95340903bb1ebb10d']"
Lucas Bosch Cuenca,lucas.bosch@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Castellano', 'Francés', 'Alemán']",1986-07-22,España,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.731017,male,[],https://picsum.photos/251/187,True,"['64879e9a5340903bb1ebb0f3', '64879e9a5340903bb1ebb0f4', '64879e9a5340903bb1ebb0f7']","['64879e9a5340903bb1ebb0f8', '64879e9a5340903bb1ebb0f5', '64879e9a5340903bb1ebb0f2']","['64879ed95340903bb1ebb0fc', '64879ed95340903bb1ebb10d', '64879ed95340903bb1ebb0fb', '64879ed95340903bb1ebb101', '64879ed95340903bb1ebb100']"
Sébastien Philippe-Launay,sébastien.philippe-launay@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Francés', 'Italiano', 'Inglés']",1996-03-29,Francia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.742776,male,[],https://picsum.photos/204/450,True,['64879e9a5340903bb1ebb0f8'],['64879e9a5340903bb1ebb0f1'],"['64879ed95340903bb1ebb110', '64879ed95340903bb1ebb106', '64879ed95340903bb1ebb115']"
Bertram Dietz,bertram.dietz@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Francés', 'Castellano', 'Italiano', 'Inglés']",1985-05-21,Alemania,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.753884,male,[],https://placekitten.com/25/428,True,"['64879e9a5340903bb1ebb0f3', '64879e9a5340903bb1ebb0f9', '64879e9a5340903bb1ebb0f7']","['64879e9a5340903bb1ebb0f5', '64879e9a5340903bb1ebb0f8', '64879e9a5340903bb1ebb0f4']","['64879ed95340903bb1ebb114', '64879ed95340903bb1ebb115', '64879ed95340903bb1ebb109', '64879ed95340903bb1ebb10c']"
Fredo Collodi,fredo.collodi@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Italiano', 'Alemán', 'Francés', 'Castellano']",2002-04-26,Italia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.765204,male,[],https://placekitten.com/618/749,True,"['64879e9a5340903bb1ebb0f2', '64879e9a5340903bb1ebb0f5', '64879e9a5340903bb1ebb0f1']","['64879e9a5340903bb1ebb0f7', '64879e9a5340903bb1ebb0f6', '64879e9a5340903bb1ebb0f9']","['64879ed95340903bb1ebb112', '64879ed95340903bb1ebb104', '64879ed95340903bb1ebb10d', '64879ed95340903bb1ebb10f']"
Helfried Pärtzelt,helfried.pärtzelt@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Italiano', 'Inglés']",1990-07-04,Alemania,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.776345,male,[],https://dummyimage.com/719x898,True,['64879e9a5340903bb1ebb0f2'],['64879e9a5340903bb1ebb0f5'],"['64879ed95340903bb1ebb10d', '64879ed95340903bb1ebb106', '64879ed95340903bb1ebb114', '64879ed95340903bb1ebb0fe', '64879ed95340903bb1ebb109']"
Jonathon Erickson,jonathon.erickson@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Inglés', 'Italiano', 'Alemán', 'Castellano', 'Francés']",1987-08-16,Estados Unidos,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.787614,male,[],https://picsum.photos/563/640,True,"['64879e9a5340903bb1ebb0f9', '64879e9a5340903bb1ebb0f3']","['64879e9a5340903bb1ebb0f4', '64879e9a5340903bb1ebb0f2']",['64879ed95340903bb1ebb10b']
Ottone Roccabonella-Draghi,ottone.roccabonella-draghi@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Italiano', 'Francés', 'Alemán', 'Castellano', 'Inglés']",1998-04-13,Italia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.799179,male,[],https://picsum.photos/562/816,True,"['64879e9a5340903bb1ebb0f6', '64879e9a5340903bb1ebb0f7']","['64879e9a5340903bb1ebb0f3', '64879e9a5340903bb1ebb0f1']","['64879ed95340903bb1ebb111', '64879ed95340903bb1ebb10f']"
Martin Irwin,martin.irwin@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Inglés', 'Francés', 'Italiano', 'Alemán']",1999-09-27,Estados Unidos,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.810363,male,[],https://placekitten.com/562/648,True,"['64879e9a5340903bb1ebb0f3', '64879e9a5340903bb1ebb0f6']","['64879e9a5340903bb1ebb0f9', '64879e9a5340903bb1ebb0f1']","['64879ed95340903bb1ebb10c', '64879ed95340903bb1ebb110', '64879ed95340903bb1ebb106', '64879ed95340903bb1ebb10e']"
Bertrand Girard,bertrand.girard@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Francés', 'Italiano']",1986-10-07,Francia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.821397,male,[],https://dummyimage.com/706x418,True,"['64879e9a5340903bb1ebb0f3', '64879e9a5340903bb1ebb0f1', '64879e9a5340903bb1ebb0f7', '64879e9a5340903bb1ebb0f9']","['64879e9a5340903bb1ebb0f5', '64879e9a5340903bb1ebb0f2', '64879e9a5340903bb1ebb0f6', '64879e9a5340903bb1ebb0f4']","['64879ed95340903bb1ebb10a', '64879ed95340903bb1ebb0fd', '64879ed95340903bb1ebb116', '64879ed95340903bb1ebb113', '64879ed95340903bb1ebb100']"
Tristan Thibault Le Goncalves,tristan.thibault@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Francés', 'Inglés', 'Castellano', 'Alemán']",1986-01-13,Francia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.832584,male,[],https://dummyimage.com/586x875,True,"['64879e9a5340903bb1ebb0f9', '64879e9a5340903bb1ebb0f4', '64879e9a5340903bb1ebb0f7']","['64879e9a5340903bb1ebb0f8', '64879e9a5340903bb1ebb0f3', '64879e9a5340903bb1ebb0f6']","['64879ed95340903bb1ebb110', '64879ed95340903bb1ebb10a']"
Arthur Jacquet,arthur.jacquet@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Francés', 'Alemán', 'Italiano', 'Inglés', 'Castellano']",2002-01-20,Francia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.843799,male,[],https://picsum.photos/241/441,True,"['64879e9a5340903bb1ebb0f2', '64879e9a5340903bb1ebb0f7', '64879e9a5340903bb1ebb0f3']","['64879e9a5340903bb1ebb0f9', '64879e9a5340903bb1ebb0f5', '64879e9a5340903bb1ebb0f4']","['64879ed95340903bb1ebb0fd', '64879ed95340903bb1ebb110', '64879ed95340903bb1ebb105', '64879ed95340903bb1ebb10e']"
Antonio Johnson,antonio.johnson@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Inglés', 'Alemán', 'Italiano', 'Francés', 'Castellano']",1995-11-19,Estados Unidos,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.855104,male,[],https://dummyimage.com/410x1008,True,['64879e9a5340903bb1ebb0f8'],['64879e9a5340903bb1ebb0f1'],"['64879ed95340903bb1ebb108', '64879ed95340903bb1ebb101', '64879ed95340903bb1ebb0fb']"
Thomas-Guy Arnaud,thomas-guy.arnaud@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Francés', 'Castellano', 'Italiano', 'Inglés']",1993-07-31,Francia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.866241,male,[],https://dummyimage.com/385x700,True,"['64879e9a5340903bb1ebb0f5', '64879e9a5340903bb1ebb0f4']","['64879e9a5340903bb1ebb0f2', '64879e9a5340903bb1ebb0f7']",['64879ed95340903bb1ebb114']
Thomas Rey Le Rolland,thomas.rey@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Francés', 'Inglés', 'Alemán', 'Castellano']",1996-04-09,Francia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.877325,male,[],https://picsum.photos/498/284,True,"['64879e9a5340903bb1ebb0f3', '64879e9a5340903bb1ebb0f2', '64879e9a5340903bb1ebb0f8', '64879e9a5340903bb1ebb0f1']","['64879e9a5340903bb1ebb0f9', '64879e9a5340903bb1ebb0f6', '64879e9a5340903bb1ebb0f4', '64879e9a5340903bb1ebb0f5']","['64879ed95340903bb1ebb112', '64879ed95340903bb1ebb10a', '64879ed95340903bb1ebb10b', '64879ed95340903bb1ebb10f', '64879ed95340903bb1ebb111']"
Amleto Roth,amleto.roth@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Italiano', 'Alemán']",1990-12-11,Italia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.888339,male,[],https://dummyimage.com/365x267,True,['64879e9a5340903bb1ebb0f5'],['64879e9a5340903bb1ebb0f9'],"['64879ed95340903bb1ebb10e', '64879ed95340903bb1ebb102', '64879ed95340903bb1ebb106']"
Mark Hamilton,mark.hamilton@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Inglés', 'Alemán', 'Francés', 'Castellano']",1997-03-01,Estados Unidos,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.900043,male,[],https://dummyimage.com/457x732,True,"['64879e9a5340903bb1ebb0f8', '64879e9a5340903bb1ebb0f1', '64879e9a5340903bb1ebb0f4', '64879e9a5340903bb1ebb0f3']","['64879e9a5340903bb1ebb0f7', '64879e9a5340903bb1ebb0f9', '64879e9a5340903bb1ebb0f5', '64879e9a5340903bb1ebb0f6']","['64879ed95340903bb1ebb10f', '64879ed95340903bb1ebb10e']"
Dipl.-Ing. Hans Jürgen Schomber B.Sc.,dipl.-ing..hans@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Francés', 'Castellano']",1994-08-09,Alemania,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.911410,male,[],https://picsum.photos/668/354,True,['64879e9a5340903bb1ebb0f4'],['64879e9a5340903bb1ebb0f8'],"['64879ed95340903bb1ebb10e', '64879ed95340903bb1ebb101']"
Gioachino Ginese,gioachino.ginese@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Italiano', 'Inglés', 'Castellano', 'Francés']",2001-06-15,Italia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.922604,male,[],https://dummyimage.com/601x330,True,['64879e9a5340903bb1ebb0f8'],['64879e9a5340903bb1ebb0f4'],"['64879ed95340903bb1ebb108', '64879ed95340903bb1ebb113', '64879ed95340903bb1ebb10f', '64879ed95340903bb1ebb111']"
Emmanuel Bouchet,emmanuel.bouchet@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Francés', 'Inglés', 'Castellano']",1989-12-05,Francia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.933771,male,[],https://picsum.photos/8/273,True,"['64879e9a5340903bb1ebb0f8', '64879e9a5340903bb1ebb0f6']","['64879e9a5340903bb1ebb0f5', '64879e9a5340903bb1ebb0f2']","['64879ed95340903bb1ebb10c', '64879ed95340903bb1ebb107', '64879ed95340903bb1ebb103', '64879ed95340903bb1ebb0ff']"
Arnulfo Solari,arnulfo.solari@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Italiano', 'Inglés']",1987-01-17,Italia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.944955,male,[],https://placekitten.com/534/388,True,"['64879e9a5340903bb1ebb0f3', '64879e9a5340903bb1ebb0f2', '64879e9a5340903bb1ebb0f6']","['64879e9a5340903bb1ebb0f4', '64879e9a5340903bb1ebb0f8', '64879e9a5340903bb1ebb0f9']","['64879ed95340903bb1ebb0fe', '64879ed95340903bb1ebb0fa', '64879ed95340903bb1ebb10f', '64879ed95340903bb1ebb10e']"
Rodolfo Abascal Sandoval,rodolfo.abascal@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Castellano', 'Alemán', 'Inglés', 'Francés', 'Italiano']",1987-06-12,España,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.955972,male,[],https://picsum.photos/617/217,True,"['64879e9a5340903bb1ebb0f1', '64879e9a5340903bb1ebb0f5', '64879e9a5340903bb1ebb0f4']","['64879e9a5340903bb1ebb0f3', '64879e9a5340903bb1ebb0f8', '64879e9a5340903bb1ebb0f2']","['64879ed95340903bb1ebb0fb', '64879ed95340903bb1ebb10f']"
Marcel Morin-Boyer,marcel.morin-boyer@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Francés', 'Italiano', 'Inglés']",2002-11-01,Francia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.966872,male,[],https://picsum.photos/953/726,True,"['64879e9a5340903bb1ebb0f4', '64879e9a5340903bb1ebb0f8']","['64879e9a5340903bb1ebb0f9', '64879e9a5340903bb1ebb0f5']","['64879ed95340903bb1ebb105', '64879ed95340903bb1ebb10d', '64879ed95340903bb1ebb117', '64879ed95340903bb1ebb100']"
Omar Menendez Peinado,omar.menendez@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Castellano', 'Francés']",2004-10-14,España,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.978039,male,[],https://picsum.photos/463/600,True,"['64879e9a5340903bb1ebb0f3', '64879e9a5340903bb1ebb0f6']","['64879e9a5340903bb1ebb0f4', '64879e9a5340903bb1ebb0f1']","['64879ed95340903bb1ebb113', '64879ed95340903bb1ebb103', '64879ed95340903bb1ebb115', '64879ed95340903bb1ebb105', '64879ed95340903bb1ebb10f']"
Marcello Fittipaldi,marcello.fittipaldi@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Italiano', 'Francés']",1983-03-09,Italia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:49.989158,male,[],https://placekitten.com/347/359,True,"['64879e9a5340903bb1ebb0f8', '64879e9a5340903bb1ebb0f9', '64879e9a5340903bb1ebb0f6']","['64879e9a5340903bb1ebb0f2', '64879e9a5340903bb1ebb0f4', '64879e9a5340903bb1ebb0f5']","['64879ed95340903bb1ebb10a', '64879ed95340903bb1ebb0fd', '64879ed95340903bb1ebb117', '64879ed95340903bb1ebb0fc', '64879ed95340903bb1ebb111']"
Aldo Finzi,aldo.finzi@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Italiano', 'Alemán']",1983-06-03,Italia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:50.000749,male,[],https://dummyimage.com/502x734,True,"['64879e9a5340903bb1ebb0f6', '64879e9a5340903bb1ebb0f7', '64879e9a5340903bb1ebb0f4', '64879e9a5340903bb1ebb0f9']","['64879e9a5340903bb1ebb0f1', '64879e9a5340903bb1ebb0f5', '64879e9a5340903bb1ebb0f3', '64879e9a5340903bb1ebb0f8']","['64879ed95340903bb1ebb0fd', '64879ed95340903bb1ebb111', '64879ed95340903bb1ebb0fa', '64879ed95340903bb1ebb104', '64879ed95340903bb1ebb117']"
Thierry Vincent,thierry.vincent@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Francés', 'Inglés', 'Alemán', 'Italiano', 'Castellano']",2000-03-19,Francia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:50.012032,male,[],https://dummyimage.com/271x116,True,['64879e9a5340903bb1ebb0f4'],['64879e9a5340903bb1ebb0f5'],"['64879ed95340903bb1ebb110', '64879ed95340903bb1ebb116']"
Amadeo Berlusconi-Borromini,amadeo.berlusconi-borromini@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Italiano', 'Inglés', 'Francés']",2004-01-31,Italia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:50.023282,male,[],https://placekitten.com/750/300,True,['64879e9a5340903bb1ebb0f1'],['64879e9a5340903bb1ebb0f7'],"['64879ed95340903bb1ebb0fe', '64879ed95340903bb1ebb101', '64879ed95340903bb1ebb114', '64879ed95340903bb1ebb115']"
Efraín Manrique Plaza,efraín.manrique@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Castellano', 'Italiano', 'Alemán', 'Inglés', 'Francés']",1988-10-13,España,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:50.034878,male,[],https://placekitten.com/773/170,True,['64879e9a5340903bb1ebb0f2'],['64879e9a5340903bb1ebb0f8'],['64879ed95340903bb1ebb106']
Herr Hans-Walter Lange,herr.hans-walter@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Castellano']",1986-01-12,Alemania,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:50.046025,male,[],https://dummyimage.com/819x1016,True,['64879e9a5340903bb1ebb0f1'],['64879e9a5340903bb1ebb0f4'],"['64879ed95340903bb1ebb108', '64879ed95340903bb1ebb113']"
Gabriel Sauvage,gabriel.sauvage@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Francés', 'Italiano', 'Inglés', 'Castellano']",1999-05-12,Francia,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:50.057216,male,[],https://dummyimage.com/862x962,True,"['64879e9a5340903bb1ebb0f4', '64879e9a5340903bb1ebb0f7', '64879e9a5340903bb1ebb0f9']","['64879e9a5340903bb1ebb0f3', '64879e9a5340903bb1ebb0f8', '64879e9a5340903bb1ebb0f1']","['64879ed95340903bb1ebb0fb', '64879ed95340903bb1ebb106', '64879ed95340903bb1ebb0fe']"
Ron Killer,ron.killer@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Castellano', 'Italiano']",1993-06-18,Alemania,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:50.068123,male,[],https://placekitten.com/867/784,True,"['64879e9a5340903bb1ebb0f5', '64879e9a5340903bb1ebb0f1', '64879e9a5340903bb1ebb0f4', '64879e9a5340903bb1ebb0f8']","['64879e9a5340903bb1ebb0f3', '64879e9a5340903bb1ebb0f2', '64879e9a5340903bb1ebb0f7', '64879e9a5340903bb1ebb0f9']","['64879ed95340903bb1ebb114', '64879ed95340903bb1ebb115', '64879ed95340903bb1ebb112', '64879ed95340903bb1ebb10b']"
Arne Jüttner-Rosenow,arne.jüttner-rosenow@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Inglés']",1983-08-20,Alemania,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:50.079174,male,[],https://picsum.photos/755/399,True,"['64879e9a5340903bb1ebb0f9', '64879e9a5340903bb1ebb0f8', '64879e9a5340903bb1ebb0f7']","['64879e9a5340903bb1ebb0f6', '64879e9a5340903bb1ebb0f5', '64879e9a5340903bb1ebb0f4']",['64879ed95340903bb1ebb10a']
Robert Bryant,robert.bryant@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Inglés', 'Castellano', 'Francés', 'Italiano']",1991-03-16,Estados Unidos,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:50.090543,male,[],https://placekitten.com/360/390,True,"['64879e9a5340903bb1ebb0f3', '64879e9a5340903bb1ebb0f9']","['64879e9a5340903bb1ebb0f6', '64879e9a5340903bb1ebb0f2']","['64879ed95340903bb1ebb0ff', '64879ed95340903bb1ebb117', '64879ed95340903bb1ebb10d', '64879ed95340903bb1ebb112']"
Edelbert Hermann-Klemt,edelbert.hermann-klemt@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Italiano']",2002-05-06,Alemania,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:50.102184,male,[],https://picsum.photos/771/53,True,"['64879e9a5340903bb1ebb0f6', '64879e9a5340903bb1ebb0f8', '64879e9a5340903bb1ebb0f4']","['64879e9a5340903bb1ebb0f5', '64879e9a5340903bb1ebb0f1', '64879e9a5340903bb1ebb0f9']","['64879ed95340903bb1ebb10c', '64879ed95340903bb1ebb112']"
Karl-Hermann Heintze,karl-hermann.heintze@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Italiano']",1997-02-19,Alemania,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:50.113435,male,[],https://picsum.photos/324/360,True,"['64879e9a5340903bb1ebb0f9', '64879e9a5340903bb1ebb0f8']","['64879e9a5340903bb1ebb0f4', '64879e9a5340903bb1ebb0f6']",['64879ed95340903bb1ebb102']
Heinz-Walter Linke,heinz-walter.linke@edem.es,728e6cca58a5b904a5a9c6bac40bfeae8733909ee7d7191d042a6e8dd241e136,"['Alemán', 'Francés', 'Italiano', 'Castellano']",2001-11-06,Alemania,64879f04e785526bbd480f3d,Estudiante,user,2023-06-12T22:51:50.124715,male,[],https://picsum.photos/83/563,True,"['64879e9a5340903bb1ebb0f2', '64879e9a5340903bb1ebb0f5']","['64879e9a5340903bb1ebb0f8', '64879e9a5340903bb1ebb0f3']","['64879ed95340903bb1ebb0fe', '64879ed95340903bb1ebb10b', '64879ed95340903bb1ebb117', '64879ed95340903bb1ebb0fa', '64879ed95340903bb1ebb116']"
